dim1;dim2;class
1883.471881088724;-2406.7180921706477;4
1793.5463903945154;-333.7359157807967;4
-2473.3255021195414;-1324.6109033890705;6
-3521.904018624107;-13.062797207169112;0
822.1356559036049;-452.48670608571973;5
-505.1832167694366;2059.2917432158833;3
100.51013013030588;1230.3673432662395;8
563.3740612950091;3653.8512206754135;8
-538.6054530692778;1748.2350303558214;5
396.25103655139475;3181.891818262892;1
376.0098813440156;1406.1293379804376;1
-4050.9266497254494;-684.5618477405684;0
3291.8786168245006;-1019.61612314314;4
276.8546481623025;-256.2839573720827;1
2138.9702557754913;-3502.2993888178717;4
1036.8140135825904;2822.492332347716;2
1883.3783548343833;-336.31749606604575;9
-671.010308012596;1834.7571484614;3
1966.9292237601937;-1899.877777149896;9
-1199.37853282971;2254.573329366215;2
3085.857997760588;-555.9103152846063;4
703.3193970332829;-874.2785257651;9
-1178.3397537818107;-4191.917911771098;6
-5160.365523571818;-426.73994767086344;0
1920.7698927771185;-2132.43776756206;7
-170.56397456497962;1518.9259281234763;8
1654.9532236138828;1645.4327320018099;8
1921.1797838805578;-185.21337788522817;9
-1446.863619619737;1113.1321725792266;8
-5083.921621454266;-3430.1980810188575;0
3828.7708936277772;-1855.5839011795902;7
-4981.825464683682;-4161.004692514462;0
1084.763665082578;954.6423141966055;1
-2234.480790196442;2452.710168737315;6
1647.2784628178379;-18.171167817216844;8
-2889.5542470811133;-442.1831814446546;6
2351.1921730563604;1205.7464120050574;9
-2255.047240984146;-2066.654382123772;6
2120.2427286767465;1010.8271676369487;7
1363.6302166015962;-2358.8300814698505;9
-2210.757902020867;2150.867191901029;6
787.303240404073;4298.094066699302;1
868.0484719049127;3320.409486759845;1
-2290.837840255329;-1430.6711951891118;5
763.8614734809253;1909.6903343718438;1
-963.070276594677;-2584.0475714776644;6
-5123.344552654863;-499.98134949146805;0
-1554.5084326110264;-1492.963080021547;5
25.45639981693817;-856.9744038150712;6
-706.2311241294261;47.99302826719952;8
-3949.3659927782737;-1224.9943899586274;0
2051.888253693582;-2722.526335910062;9
443.18188938682425;-93.80684946487673;3
1786.187825838304;1804.1811148541963;9
-3370.3806427414665;-1953.5806083286595;6
-3417.573007881564;-1021.5638946073855;0
-4289.881833129476;-912.4403246918167;0
465.479167602187;818.1248268434534;8
-2528.991012204584;-3015.7776340234605;6
-2974.819356728184;634.6983251726739;3
3101.8568095859227;-958.4865048794077;7
622.219940518981;827.4888214761571;1
-785.5554218962029;2063.9322771914067;8
-274.7533853195477;1516.63738348512;3
3237.970159767985;-2464.0933695591666;9
-3511.3680075132934;-2897.4357460056654;0
2338.0396507385485;-114.56697619021294;9
403.7734659481609;773.871014407947;5
2252.1052134227016;635.6016312769844;4
-327.10091123818614;1717.321579876734;8
1012.2201101888717;-720.9307140314285;8
1095.747645676781;2076.528374262705;2
-2807.159556587787;605.5569738914304;3
-1895.0143242724885;-2414.880295314849;3
2972.2804979816547;-2434.185328391907;9
-1037.1195147890544;-1007.661833520953;5
472.56760748746075;1649.8045740000232;2
-854.6044145155275;2843.087898543528;8
-1505.9821979222634;4333.393089452969;2
-1051.610483159509;1211.7236466735396;8
-189.73227075041416;-3760.397482327082;4
352.4835013449525;-186.59340974808106;5
1201.5670493591836;275.5896461890517;1
1950.6767620873222;-2816.4311884486337;5
533.0684260646132;1504.811877044418;2
747.1176992845922;1398.6515072772384;1
-300.32923444428866;2867.978261003249;2
-509.0112073955412;895.6387091303725;8
-3052.5498033533936;1287.8972611495399;6
-2135.214166076201;-33.7309306191966;6
3146.51043201251;-1522.1968173990037;4
335.4173641881859;2947.2060159718408;8
2124.9536533056507;-524.3066407175955;4
-288.36471150123947;-3341.5193858943167;6
-2654.8015496205267;2880.0114058055997;3
776.9109161230397;810.1113246207743;1
766.6165044243008;1519.4775418751879;1
-822.7552753964694;3085.0133173875365;6
1847.2650685690376;-2946.9381874427318;4
554.8600093806748;-66.47400863982212;5
-4917.273047369761;-992.4012805926794;8
-2108.892487461327;1700.1983460275665;6
-3673.133119928398;-1367.9359281872037;0
-597.8509275283054;3163.430894870414;2
-541.4299001109146;1259.4829909012942;2
1719.8015837174203;1852.776490379877;8
-63.68059206167945;1504.2108858913587;8
2375.8299933047288;-3334.2757642375996;9
-5252.051759917167;-660.8267624413512;0
588.588027786231;488.3660094746373;1
2500.9659489544197;579.0989188258901;7
-1057.4355190632107;-528.7021568531168;6
2308.754142077266;508.45256490140434;7
3345.835677590405;-1004.5900805315607;4
348.4834689320862;-1173.5256778737844;8
997.1914689784669;3309.0579256801516;1
3278.0394079155058;-2033.1347756762264;4
133.70363522552879;1798.1549661638874;2
-1806.779738521553;863.087694041139;6
-1068.1989329332428;3676.9085969284765;2
-1122.0626617083362;2377.1289069595923;3
-2.051058749557364;534.5010177529731;5
-4247.311985116989;129.85118240405782;6
2573.8105364380776;-65.18083168815001;4
2623.8835010203557;-525.868803241108;9
1218.9558149582658;122.12480288359686;7
1653.4027341164358;1704.1642228492674;9
-2387.988976207447;-77.50814851567347;3
1349.3170195884852;216.4956270269273;4
2014.3434806089545;-1688.1765087182707;7
1170.725675804994;-168.56177794775996;5
882.8692764075766;1260.7087460473124;3
3092.2372046656856;-3016.178257531408;7
2536.612753985441;-964.3903988446926;4
-437.43795915300615;-292.77331816051304;5
472.4974821176058;968.9896467279592;5
-1174.084193208586;2873.2060192643776;2
1047.2781491836843;2707.084538163952;8
-1983.4639282446742;3099.8202815740583;2
-751.3466556886272;932.3261628937182;8
2875.5196395445755;-958.587662845634;9
-3222.658673794005;-2657.8683773307134;6
2392.7231165049825;-4403.877208956154;4
-413.0587689185789;3231.3695533720875;2
2439.412507637448;-1611.1628297512084;4
2482.4064380042164;-399.99348428520506;9
94.81575642280941;3433.6439934135024;2
1525.7674257967365;-4065.6121352114587;9
2641.701886254052;-1667.0400610928461;9
2050.1750057668937;-2722.513514170302;9
2669.015733982196;-1592.3831194643824;7
-2830.370650687649;284.5544606593178;8
2845.7710932758973;-1333.7075722301367;4
434.74189598760034;-29.248493094512867;1
1830.9028191825066;2723.074013977519;8
1201.9757322699527;1373.552365290221;8
872.7034675943077;2989.6302955231367;1
1946.2362550176183;-3127.926547126849;9
-1016.1335328153926;220.8903420960173;3
-1158.9265273749606;-1323.1530757971689;8
1908.8187286509356;-551.9716576154401;4
-2032.0757864471507;838.1032241052121;6
-2735.3480809646276;-3079.1043695505778;6
1711.2628170136995;65.61278487103696;4
1594.2975883223135;335.0725089155032;4
1494.423727693371;2681.160042856455;7
1903.311856467514;1124.0735585966183;2
690.4493680556945;2782.612689047518;1
-38.37264501726812;2491.549631301336;2
-67.93890885683386;1952.5110465314642;8
274.15602241858494;1669.7845405968878;8
1597.747875672053;1634.7858851319836;2
2997.3982238675185;72.29051033699876;7
-3026.1842724155485;-1981.1814433536586;0
2107.681562311829;-1752.3258833960813;9
-1482.6834587640258;396.95708954624166;8
-196.71411178342018;615.6411101567443;5
278.93971999725284;-3223.1143464437555;4
1168.8643333379875;-3429.2459995510817;9
3037.5665600476814;-2561.3768283017976;4
2679.1769693953606;-2910.670815411231;4
405.1711914753379;1104.827423797259;5
-3767.936390173075;-870.1470528682837;6
-778.185498291248;1528.8030181111449;3
570.2141874059687;3284.735093215876;1
1200.1641647281558;44.77476329171275;3
-432.9877734566701;1566.7326279617703;8
-1000.2758623471808;769.1674629602543;8
2556.2351203000826;420.0931834576471;4
2704.959833156393;-896.9775874002489;4
-239.4953295436766;1048.861463122675;3
1875.4250912800724;-1048.2665252580068;9
1195.4238376165677;-4483.690878589435;4
1321.7783041832342;838.7019509119268;4
1988.656047756342;-2527.030864664574;4
821.6889157508849;2177.4804811393356;2
2144.9764722881896;-2675.2428813003935;7
417.5374815876274;-33.227737382997255;1
2889.145232239068;-2739.0575048472338;9
-5836.957585253;-1747.5468373979468;0
-4827.308768988405;-1853.706199056599;0
-53.24627013128757;2461.140499316749;8
39.140900342727875;2181.276342930689;8
2677.31637083642;-1016.0014669905339;9
-4834.8978227964035;-2809.19602963304;0
1852.98033182501;2020.3693209940109;2
619.1134612248893;1476.947732584415;1
-2036.4771689376528;-315.49851653146413;5
-273.22457523170505;4203.950225149331;8
-629.3411071870356;805.6890017877278;2
1045.7667577799173;113.47895463298809;7
892.3510559014054;2796.3301678212774;8
2335.514177337826;1631.322202158265;7
-4359.126411986641;-2756.110422254479;0
-5214.029458351003;-3223.743775518402;0
-1654.9955076223082;620.0253390449392;8
2611.901771801194;830.2685613020357;7
387.15952585381814;2902.2272040310368;1
2709.73048999522;-668.5516223105367;7
-583.9246296788201;1605.4832884789741;6
-4012.0906062938143;450.37281621414655;5
56.77355346983184;589.2922724235491;5
2044.2700556596776;-408.783027429397;9
504.92815361834386;123.77463831326871;1
320.259495972397;3243.591339262703;1
311.80122058652813;2623.6895317595477;1
-4006.269710441412;380.24553117650163;6
-1136.634781187247;-385.8355661375725;3
1975.2447060058023;-88.6822270820018;7
981.5947282384213;509.0219797760111;1
419.95545468826117;972.2530149599618;1
3483.7823026486203;-2662.542944814265;7
-2733.4664909395697;2103.7996658565776;3
-3254.668124615775;-1183.7391351136255;6
517.3622455857299;493.6026963377772;1
941.0041787875729;-225.0172972003955;5
-2405.1169533229577;1202.6469849067819;6
963.7840432950483;976.0975864934824;1
-1761.8402808040726;1910.7847682584015;8
1762.5710928583576;620.3560761991093;9
-717.7930374314875;2054.205722905781;8
-1076.2051285825644;3901.5704748658563;2
529.2073092374163;-456.92900304485255;5
-2882.400655474281;-1413.026885126575;6
-1917.3907113474827;-1623.5239542940717;6
-261.08248822875436;1378.6428321451313;8
-2758.8515964551266;1944.4062997461733;8
2162.297430546004;-3789.61892241194;7
3143.668868216034;-906.0668264586127;4
-3.19628545474573;-672.1805115496579;5
2917.479864310735;456.93391891751617;4
-913.4598670460804;-3729.2650699135224;6
-2215.736636681243;-498.8443125800085;0
-513.4863050116976;-1107.7454878528113;6
-2138.206706481375;-1703.9564898904339;5
2679.4992403248007;-3106.4988984087763;4
-539.8900174094223;967.0935038670366;5
-2160.9565889295563;-760.0676809471172;3
-2556.197400546856;964.8944454427384;8
2403.039926914313;-2445.856251027801;9
872.973103230504;1020.570852761148;5
-329.4226605635961;2070.773865429405;8
2819.538529310218;-1371.2595311409941;4
-5176.783127470025;-1911.6742929487643;0
1824.3454503104745;-4308.308970564589;4
1107.5697988225809;-1869.5994587292173;5
-1881.8566540572547;-3346.1453103587082;6
-1936.83643823494;351.07807174174206;2
-4551.100141736837;-1324.309505131098;0
1756.1438671197134;1865.3382201040406;9
910.0826833994461;913.9404413408909;1
443.4150913382804;260.88193030381353;1
3159.2777137906237;-1688.6309775875823;7
1522.3357054256312;1375.4343870219777;7
2354.2408122949637;-2685.5639273794877;9
1348.9357107074936;-166.02701824485612;8
-2377.0549075916842;1939.8068162093966;6
-2942.040031355846;558.077254227151;3
-1523.50644384159;1435.4379412234948;3
3309.3521944387544;-1970.804780339915;7
-1571.1197298434884;1412.0962479851266;8
145.18780647758084;1637.3028432822205;5
1204.2282911415932;1954.7467417375544;7
1725.7766524773645;2119.21650921141;7
-126.27252238377574;2409.9136617568133;6
-2797.7114764950024;-1436.6213482291057;5
-3365.6081353033187;603.7612668101616;3
2387.7703830835912;-2879.9801569928254;9
-394.9893993319923;327.34634808368054;3
2291.430088573686;68.26413952350362;9
-307.085364037814;3058.141786407306;8
489.10945079739065;1393.9872409831437;1
-30.471057731579002;1212.2384411317994;8
-761.0591583014597;-450.89397305143757;3
-874.7991234211139;3729.3573921581565;2
3262.1119006799613;-2370.142062567144;4
891.9799518595895;-74.59938415212709;7
-326.0142685764969;1810.2094649606227;3
2676.7345408819697;-1203.2071268633617;7
2493.098728664251;-1133.5773174436772;9
-547.0593366375382;1993.6341347873179;8
-889.8554728169455;-1972.1326636361134;5
1715.4740916490089;-2733.764496229399;4
3292.684348590907;-1611.4491766826377;9
1238.3795852849744;1450.6250904675235;7
-527.9780829097464;2123.150575090162;2
-32.13374267859726;2174.2721864151567;2
-4741.217080434012;-1943.566379126488;0
-4558.352207632988;-2003.1976580206751;6
-1451.8371827587998;2685.1198660204454;3
1850.042229974063;-3747.2597948867283;4
-3609.3388663614514;-794.0203878664125;0
1695.6677610750464;-1167.6133011951931;9
-852.0055240258514;1682.3195027944203;8
-766.3026754718259;2542.6944727018154;2
1391.1594519222601;668.400939765982;1
142.68751329663945;2241.2631828970884;2
2404.568165272179;1322.1625100339543;7
2066.5015067391196;1125.4226911433013;9
-2916.3513116193303;-1540.7661226400764;0
-4737.1585305109065;-1927.8677353931857;0
-3447.8287880883695;-1317.2637762686188;6
-3158.637278607695;-3143.758858341572;6
2059.861512754723;-2672.464268881842;9
-38.24686422022078;2487.276320454611;2
2844.979796294858;42.158246304636926;4
721.1231211222282;2643.67611942574;8
1678.4495647555805;85.30348702252287;4
-4772.821383930562;-2884.6577158566038;0
800.8225011573735;946.4960190156089;1
-525.1935865997301;4298.744148848117;2
733.9015925817728;903.3759510084124;1
-54.22163455601996;-121.58094985114747;1
-1230.310938116813;331.23515728489866;3
2240.2636212119687;-5188.252569237054;4
1046.1890565912033;242.49140474790218;5
-3101.1854187004833;131.53108292914055;3
-2325.9321234648455;-1544.6994966558934;0
571.0848976512709;-255.18658459576346;9
-591.4601571800869;2468.634464150266;8
1540.5652789221665;-3527.669001215879;9
1940.0422956661646;1775.5165147894245;9
-1404.6535161346033;1948.675697290935;3
-4364.14257054657;-2318.195914358107;0
-5458.822932178674;-869.1315124445757;0
129.04070686530306;-1963.2842357922327;6
957.2435481002041;2311.4335505988206;1
508.3186993398432;-664.0273456356941;6
-514.1660395426287;1801.42044131366;8
2388.577591982008;373.2780063463755;9
-3615.8185947020534;-774.2043648358111;5
958.9417725477963;350.7400859604968;5
2094.081917927732;-1370.8456948047026;4
2889.783833883598;-1360.8369257263064;4
-2107.313044751928;-94.63282356437692;3
2944.658628553975;-2455.8592648927424;9
1960.4139947270794;-452.587056505123;7
2734.581835222633;-1123.8667840130556;4
884.0470757302824;1140.7608907351687;8
322.4029262757825;-2486.1760296623697;8
1042.5935591028078;2436.2682773176525;8
3409.434511848747;-2557.49337896641;7
510.838385215661;2876.139025912222;1
-3091.353216776693;-3946.433466020998;6
-3512.0077120427286;-407.2937345887546;0
2069.4601572488177;-3687.0106230141014;4
-22.871067085130548;2531.3566132118667;2
647.4538765438274;3431.11412331451;2
-24.955787346868842;1072.8500336161203;5
-1497.7378736223063;245.97173731842065;3
1523.3594051519292;-1108.3493640440033;9
2612.785679991608;286.70055934651117;7
1853.9628481005927;-4126.745374570149;7
-2017.0110803749913;720.3222577256481;0
3441.6418511463435;-1097.3431138223953;7
-2908.1180439150157;954.1903499837064;6
468.8507354938302;2144.583918589764;1
-3367.9898799915522;-2315.2176642948793;0
3352.166685528879;-595.2371815021867;7
-3445.4605182778014;117.74072966047683;3
2714.8085031269657;-516.8323851823013;9
-2217.202241884125;-76.81789282664398;3
1772.8499301202728;-3814.3535651216275;9
2187.530326754514;620.4132592933759;4
-4196.979396986253;-1871.6649301119558;0
-5066.235059366501;-3266.6326457588816;0
380.76538164132955;305.294609176186;8
-1640.4494776153765;4629.500852553658;2
127.4758370019377;3198.0279157350083;1
448.5404691731421;2720.826951719254;1
2261.7889867898853;706.8320192548947;7
-3249.9446807370973;-1888.8440174240034;5
-3117.237419132031;237.64911054692772;6
-691.0464657364096;1225.4711511975597;8
2795.383977742708;585.6998355755579;7
-2063.6420349016894;-911.3897188321837;0
-4441.150685261109;-3496.5911161511285;6
2048.89996820145;-2327.5177885948438;4
-1672.7865855776738;1771.0375878588504;6
1366.1229875316703;-1017.0171320156489;7
240.50475850772852;1678.3216433031648;8
292.7957601298812;4091.994191448221;1
462.5198845210121;4078.6672044502393;1
920.261376783836;957.4870741141553;5
-1680.5998873667677;-39.461848845335595;5
-5696.4351799268825;-1961.318570197793;0
-3482.657682436998;-1873.3793955170913;0
1214.753320500565;-4228.460030862574;4
862.1405911846189;1870.389955707708;8
-173.6732079106156;2851.7018586941676;2
-1140.4552006469362;1554.476532951013;2
1541.667344602902;-4101.929027012191;4
-1480.7346385938738;961.8427858234958;6
239.72368773393234;2112.374664608416;8
727.8650327447991;3565.869089657781;1
-3072.012214924988;149.71163887287187;0
1028.7519762466227;1205.5214446821915;1
-1373.601978941954;1020.9354672133825;3
2665.9235931520843;-363.0562644437022;7
277.2184459291136;2959.3120246761296;1
-525.1956526790614;1687.5805673099915;2
-2506.367220446278;619.6169979287038;3
-2689.9194699917157;675.4777872079405;5
609.0066431104974;1228.0396294013751;1
2389.6112309642626;1089.6582004945612;2
2612.272284950149;-2847.1766510558728;9
473.39758640993506;1505.4586352191327;8
2566.685353296291;-18.950853074672004;7
-5355.122698440674;-1969.908924321112;0
-297.46554346076243;2858.8926822073345;8
2021.9392547073855;-2364.4319577926444;9
1413.7882960333334;1415.799898809739;2
967.8861211972468;-495.5531399875006;2
-1119.464135098081;1052.763777108762;5
2362.6815894965266;746.1941652829224;9
1058.362476455201;-2696.777098643404;9
143.8645003083749;3840.860909726297;1
2270.0376697172974;-1069.3215331437204;4
-1561.3628172786257;3837.5532209840308;2
1772.0729241450542;-4372.022385661396;9
2893.4195134312754;-1290.3733086337807;4
1942.1613313235848;-2630.4336236921554;9
2697.815943855395;-3190.1820348856954;9
-3098.684531114617;-1442.6215633975487;0
-822.6654440110833;2431.816188050937;2
2405.688726310649;-558.292719167578;4
418.6454748868919;1534.3182180871056;3
-5099.859663311903;-1142.8366338854298;6
2613.366611808609;-353.36526454764646;2
541.9056853720791;-3135.964174903863;4
984.461094870035;3499.4425541292103;1
-2621.7687663293127;-439.496700050984;5
1355.61900144059;2878.8208925113054;1
507.7946930151225;524.1034239066325;2
-2899.4729880205396;1307.415619391347;3
-2701.734822872942;228.9300648682683;6
-523.4403866365112;-2636.4480900539365;8
3082.9472611521014;-544.8053947369511;7
-3087.9725669629765;-269.77808213655663;3
2977.09943810573;-856.0059447714505;4
2739.1450258895115;0.3715858774166287;9
2965.4178893605394;-1272.314891986462;9
-4668.890112652756;-52.48374885843816;2
2345.0383581357873;-2545.1195922931133;4
1992.1537027830962;-2011.2301935911307;7
369.12988440003267;-567.3108508820642;1
-555.4382318153249;2653.85338911128;8
2054.797913282026;-4059.0258531612362;7
-2198.087949151255;-2505.8347597761885;6
-2455.3254784894134;1177.218808898628;3
-4211.429943797932;800.6859373070562;6
-4193.364033077384;-498.44042811617055;0
-47.64797730123539;2687.4333249430815;2
2466.2861978308115;-519.6108954967772;7
-4127.812493305439;-2986.3215594099192;0
1750.0592518520918;-1185.9998093808642;5
-627.158009984888;2547.0460628727915;2
-1359.7705449299508;-391.14579417554773;0
-4999.883606755057;-2906.241368537685;0
-1635.8839651770193;-97.27281035748976;3
1505.7645660376006;-2997.578563499371;9
3346.790417736665;169.98368224151673;4
1145.1449801240346;3385.5667245787754;1
121.66980906047876;2684.9837017059326;2
3523.09176747127;-2254.7156287091016;7
2740.9372612973625;-3236.353945230217;9
-538.6292762609519;-2826.4692594379267;6
670.0770064997727;1126.348278811829;5
2019.8217774935106;-114.82312554638733;7
3199.2939700208426;-1233.4627184631493;7
1851.484151635228;-3474.6365471747454;4
2321.8744385159225;-1007.8097358027403;9
-168.13551917887705;2031.839360768045;2
573.097108058237;758.4949853708204;1
1418.2062611526176;824.3503486546743;8
58.677531919320984;-441.20936573134;1
-2591.8801002626137;908.4129407570447;3
-4576.307092728911;-2761.9172853890022;0
3064.641146732492;1229.3375615614773;7
530.5689189227724;2351.584128176251;8
-2315.364315472555;-27.81264985993121;3
34.35775236404754;3212.104395864912;1
2150.644613868848;1715.5594377176878;9
1917.3764046655258;462.3949291071145;4
2294.9768712356013;-4435.536562380706;4
748.3163481162002;1181.6553973097887;2
664.3911167615342;2701.360046539793;1
735.3416015500527;3221.463611847251;2
186.5828895444658;1981.4254076429486;8
236.58789302005258;1845.5144178143182;2
1611.3150070100405;-4855.011928397339;4
438.6104947445282;272.0707320092241;1
-1813.3458303654622;2452.5331217481234;2
-3480.2662983137975;-99.1283991477613;0
-744.6667218241291;2020.482099259248;2
2572.4490512391726;-3044.9475711743235;7
534.9321723113413;4095.9880908018517;1
1379.5895759042664;246.51555920081753;3
2423.2890277049532;-2837.0236580969527;4
-339.7480569725433;1139.0809318396457;5
-2011.2597672646161;-1278.2696038270528;5
712.4453740782761;3374.535888138022;2
2119.444195943731;-1852.2394119544604;9
812.892005005695;2668.8049558237685;1
-148.61356427022633;685.5635432664748;8
-774.6711418456365;3355.8592026369;8
-3040.580214631222;1540.8601878334068;5
847.1468589379263;-4067.286011728257;9
-588.9480601166459;2725.084407601015;8
-828.6681997205131;2479.2178292159056;3
-3081.3487505285775;-523.8157353687412;3
198.4693721400289;3986.946364408059;8
2910.3995069538078;-358.11373978144564;7
-1379.6978896904695;153.33055963995668;5
-5452.772843687713;-3193.5441704212585;0
-768.9926167717266;-2977.0692264442746;0
-4310.371515024;-1440.016409059534;0
1690.4419145816316;-3046.606255836286;9
-4614.094690284826;-2943.339698529673;0
-609.5652351781591;2863.585455699819;8
-1648.4510191556685;691.8932381757464;3
1639.5679755045076;1921.2256440800631;8
-3298.430229524021;686.0632428057964;3
490.17694919422485;3635.162596692577;1
1880.8302916061127;-172.46943688849566;7
2208.7195978476825;-1999.8891966091494;4
-620.1166161912104;-449.71770960396174;5
-1588.6133163158286;-866.9094639118167;6
3346.269739296874;-1819.7170205334871;7
3029.239544008044;-3985.1378274432404;4
2660.5491592815256;-2158.729529055635;9
-3832.9321208428455;1315.0104634827824;3
2962.708295558747;-834.4914460334178;7
184.95041120914397;23.591333757299576;1
-477.8209279339509;2396.5869371437607;6
652.5115117067671;2745.9396933757844;1
-3163.034053662505;950.7367399298041;6
113.31662760527372;2202.6845882021444;3
619.0630442045119;-2710.299496159124;5
1954.1692147678373;1023.759889487304;2
-2563.6611845245106;765.9440095165476;3
943.478482016963;688.0347210367316;2
-2428.6512959146094;-795.7666036078134;6
2073.7456045159374;-3358.973959008831;9
2226.9658752808077;814.3891769767337;9
-247.77335631174373;403.63699962113304;2
1923.0990682328702;1527.6818708477135;9
155.14893270978047;1194.6751672937892;5
848.3562297770845;754.4869010944656;1
763.5205313096344;1704.7682764904932;1
1036.2518857529;2612.4628008207865;1
2234.462472124938;-643.0474225211997;7
1389.5898240560152;-3135.031701237848;4
940.6670020434963;-585.8078227024357;4
540.2171825459543;813.5582247813511;1
-1788.5289131669908;-409.4038233314583;6
563.4506134235389;1051.3508580527564;5
2417.41920589593;-472.6471599152292;9
-861.3672910889019;1653.2901531293107;6
2513.6494993977803;-2857.361596363686;7
560.5674727413918;3615.9800514811795;2
357.6142597487399;-3782.4146780422216;9
692.9291896314493;3828.603135948113;1
645.6388881159094;-111.6024758487321;1
374.2749052867069;3916.680113424655;5
-77.84489287764127;3248.557584960863;2
-259.3485833101197;1966.0528735821292;2
349.4484661612246;2788.5954572884502;1
-594.8020609627837;2773.276379358451;6
-2291.557750536163;1831.8572480159628;6
